XGBClassifier의 P(y=1),LGBMClassifier의 P(y=1),CatBoostClassifier의 P(y=1),평균 P(y=1)의 확률,prediction_0.22,actual,confusion
0.55638164,0.5882780614523883,0.5863778011768548,0.577012501815898,1,0,FP
0.0048318976,1.4981358938717172e-06,0.12446111636723374,0.043098170687878225,0,0,TN
0.0033828185,4.153742453226981e-07,0.693941350128175,0.2324415280143262,1,0,FP
0.15512174,0.04702251347083467,0.6016361966872696,0.267926817945717,1,0,FP
0.00076029554,3.442094221701113e-08,0.033878554199665255,0.011546294721786152,0,0,TN
0.06823495,0.016112558892886677,0.557738769962035,0.214028759719651,0,0,TN
0.0014943263,2.4502890834557397e-06,0.17394763585317521,0.05848147080725244,0,0,TN
0.0021105774,1.4565313445894503e-07,0.5222412740129304,0.17478399902910924,0,0,TN
0.8670504,0.20014933274946306,0.8582925965966146,0.6418307795543647,1,0,FP
0.053867467,0.9374023347238752,0.4625987445552781,0.48462284867563804,1,1,TP
0.055948723,0.018042922049223944,0.2269336728739176,0.10030843934357264,0,0,TN
0.058509544,0.002993392599235538,0.36120625345040125,0.14090306319591012,0,0,TN
0.022813322,1.0865632770890689e-06,0.40048541436596097,0.14109994098393178,0,1,FN
0.0063554505,0.00030012848978447647,0.19225853357751888,0.0663047041853101,0,1,FN
0.3439022,0.9427591308038513,0.5133409397746725,0.600000757012986,1,0,FP
0.028928772,9.15086787157595e-05,0.2909653282414855,0.10666186951174322,0,0,TN
0.9958016,0.9999091894653767,0.881627367581321,0.9591127282275512,1,1,TP
0.007709548,0.0003601773628074933,0.3226529862403558,0.110240903826825,0,1,FN
0.09603683,0.003975278770213794,0.4530757458327207,0.18436261788576336,0,1,FN
0.93272287,0.9983472426593007,0.7094384167182011,0.8801695086375628,1,0,FP
0.002085339,2.148750580593958e-06,0.2194709871738557,0.0738528249898628,0,1,FN
0.16005947,0.014433434657052163,0.4294783619872474,0.2013237545341152,0,1,FN
0.041543514,0.0001862246168113545,0.07646125952892709,0.03939699922739723,0,0,TN
0.012474107,0.00024243067510081333,0.26501023509168276,0.09257559079716869,0,1,FN
0.27088356,0.9302190177404913,0.36018201226347063,0.5204281967282087,1,0,FP
0.691402,0.7821484780604474,0.8551466505678813,0.77623238223285,1,0,FP
0.89319927,0.9731576071956992,0.4091107489393024,0.7584892070460686,1,0,FP
